id	desc
511001224	When a monster you control is destroyed: Special Summon 1 Level 4 or lower monster from your hand in Attack Position.
511001225	Equip only to an Xyz Monster. Its Rank is treated as its Level instead. If the equipped monster is used as an Xyz Material, you can treat it as 2 monsters.
511001226	If this card is Tributed for a Tribute Summon: you can draw 1 card.
511001227	Change 1 face-up Attack Position monster you control to face-up Defense Position, then draw 1 card.
511001228	Double the ATK of all monsters you control with 1000 or less ATK until the End Phase.
511001229	If this card is destroyed by battle: Special Summon 1 "Koala" monster from your Deck.
511001230	Once per turn, during your opponent's Main Phase: you can target 1 Defense Position monster your opponent controls; change it to face-up Attack Position.
511001231	[INVALID_DATA]
511001232	When your opponent would Special Summon a monster(s) (Quick Effect): You can send this card and 1 Spell from your hand to the Graveyard; negate the Special Summon, and if you do, destroy it.
511001233	During each player's Main Phase 1: The turn player must Special Summon 1 Level 4 or lower monster from their Deck in face-up Attack Position. Destroy it during the End Phase.
511001234	Banish 1 monster, Continuous Spell, and Continuous Trap you control; Special Summon 1 "Brain Dragon" from your hand or Deck.
511001235	During your Draw Phase, you can draw 2 more cards in addition to your normal draw. Then, place 2 cards from your hand on the top of your Deck in any order.
511001236	Activate only by paying 1000 LP. If a monster(s) is Summoned: Its controller sends cards from the top of their Deck to the Graveyard equal to the Level(s) of the Summoned monster(s).
511001237	When an opponent's monster declares a direct attack: Target that monster; negate the attack and gain LP equal to its ATK.
511001238	If your opponent controls 2 or more monsters and you control no monsters: Take control of the 1 face-up monster your opponent controls that has the highest DEF (your opponent's choice, if tied).
511001239	If you would take damage from a card effect: That damage becomes 0, also 1 face-up monster you control gains 800 ATK.
511001240	Target the 1 face-up monster you control with the highest Level; the Levels of all other face-up monsters you currently control become the current Level of that monster, until the End Phase.
511001241	During your turn, when you would take damage from a card effect: Gain an equal amount of LP, instead.
511001242	During the Battle Phase: Target 1 card in your hand; add it to another player's hand, then end the Battle Phase.
511001243	When an opponent's Xyz Monster declares an attack: Pay LP equal to the ATK of the attacking monster; end the Battle Phase.
511001244	Target 1 "Ninja" monster in your Graveyard; Special Summon that target.
511001245	If you control exactly 2 Machine-Type monsters: Draw 2 cards.
511001246	Target 1 face-up "Ninja" monster you control; Special Summon 1 "Ninja" monster from your hand whose ATK is less than or equal to the ATK of the target. During this turn, the target and the monster Special Summoned by this effect cannot declare an attack.
511001247	[INVALID_DATA]
511001248	When a WATER Xyz Monster you control is destroyed by battle and sent to the Graveyard: Special Summon that monster and all the monsters (max. 2) that were used for its Xyz Summon from your Graveyard. Their effects are negated.
511001249	Activate this card by targeting 1 "Gagaga" monster you control; Special Summon this card as a Normal Monster with the same name, Type, Attribute, Level, ATK, and DEF as that target. (This card is also still a Spell.) When that target leaves the field, destroy this card.
511001250	Destroy 1 face-up Field Spell on the field, and if you do, all WATER monsters currently on the field gain 500 ATK until the end of this turn.
511001251	When you activate this card: banish the top 5 cards of your Deck. This face-up card's name is treated as "Toon World". If a Toon monster you control would be destroyed by battle, you can banish the top card of your Deck instead.
511001252	[INVALID_DATA]
511001253	Target 1 face-up monster on the field; that target's ATK becomes 100 until the end of this turn, but it cannot be destroyed by battle this turn.
511001254	Target 1 monster you control; until the end of this turn, it gains 600 ATK for each "Performapal" monster that was destroyed this turn, it cannot be destroyed by battle or card effects, also if it attacks, negate the effects of all cards your opponent controls.
511001255	Send 1 Spell from your hand to the Graveyard; draw 1 card, and if it was a monster, you take damage equal to that monster's ATK.
511001256	Monsters cannot attack during the turn they are Normal Summoned/Set.
511001257	[INVALID_DATA]
511001258	Target 1 monster in your opponent's Graveyard that was used as a Fusion Material this turn; Special Summon it to your side of the field in Attack Position. It cannot be destroyed by battle this turn.
511001259	[INVALID_DATA]
511001260	When a monster you control is targeted for an attack, if it has less ATK than the attacking monster: That monster cannot be destroyed by this battle, you take no battle damage from this battle, also it gains 1000 ATK.
511001261	Special Summon as many "Royal Cookpal" monsters as possible from your hand whose Levels are less than or equal to the total Levels of all monsters your opponent controls.
511001262	If a monster(s) was destroyed by the effect of a "Royal Cookpal" monster this turn: Inflict damage to their controllers equal to the total ATK of their monsters that were destroyed by the effect of a "Royal Cookpal" monster.
511001263	If an opponent's monster(s) leaves the field while you control a "Cookpal" monster: Special Summon 1 "Monster Pie Token" (Spellcaster-Type/DARK/Level 3/ATK 1000/DEF 1000) to your opponent's side of the field for each of those monsters. When a "Monster Pie Token" is destroyed, inflict 1000 damage to your opponent.
511001264	Summoned by the effect of "Monster Pie".
511001265	Activate only if the ATK of a monster your opponent controls changes. Inflict damage to your opponent equal to the difference between that monster's previous ATK and current ATK.
511001266	During each player's End Phase: each player takes 400 damage for each of their monsters that were destroyed and sent to the Graveyard this turn.
511001267	When an opponent's Xyz Monster targets a face-up Xyz Monster you control for an attack, if the Rank of your Xyz Monster is higher than your opponent's monster: Negate the attack, and if you do, end the Battle Phase.
