id	type
86327225	161
86331741	8388641
86346643	97
86361354	33
86377375	33
86395581	33
86396750	33
86401517	161
86421986	17
86442081	33
86445415	33
86449372	65538
86466163	33
86474024	1048580
86489182	33
86498013	17
86509711	131076
86516889	4
86532744	8388641
86541496	2
86555018	4
86559484	33
86569121	17
86578200	131074
86585274	33
86605184	33
86607583	4
86643777	524290
86652646	17
86676862	97
86686671	2
86690572	1048580
86742443	4
86750474	67108897
86758915	130
86767655	33
86778566	4
86780027	131074
86784733	4129
86801871	2097185
86801872	16401
86804246	33554465
86805855	97
86821010	4
86825114	33
86825483	131074
86827882	4
86840720	33
86848580	8388641
86852702	2
86868952	33
86871614	4
86871615	16401
86885905	131076
86889202	33
86915847	33
86926989	67108897
86937530	33
86938484	67108897
86943389	8225
86952477	33
86962245	33
86988864	33
86997073	524290
87008374	33
87010442	33
87025064	65538
87043568	4
87046457	131076
87047074	262146
87047161	33
87052196	33
87054946	67108897
87074380	33554465
87102774	33
87106146	4
87112784	2
87116928	97
87118301	33
87148330	33
87151205	17
87170768	33
87182127	97
87188910	8225
87210505	2
87246309	33
87255382	33
87257460	33
87259077	8225
87259933	131076
87288189	33
87292536	33
87294988	33
87303357	17
87313164	1048580
87319876	4129
87322377	17
87322378	17
87327776	8388641
87340664	33
87347365	33
87350908	33
87390067	33
87390798	2
87430304	33
87430998	524290
87460579	8225
87473172	33
87475570	16777249
87483942	33
87497553	65538
87511987	17
87514539	33
87523462	33
87526784	33
87535691	4129
87557188	2097185
87564352	17
87564935	1057
87567063	65538
87571563	131074
87588741	16777249
87602890	33
87608852	33
87609391	262146
87614611	2
87621407	2097185
87622767	33
87624166	524290
87639778	4
87649699	33
87685879	33
87751584	97
87756343	33554465
87765315	2
87769556	131074
87772572	131076
87774234	33
87796900	17
87798440	1057
87800375	4
87804365	4
87819421	2
87835759	33
87836938	33
87844926	131076
87871125	67108897
87880531	2
87890143	2
87902575	524290
87910978	2
87911394	8388641
87917187	33
87931906	2
87973893	262146
87978805	33
87979586	4113
87988305	33
87990236	4
87997872	33
88000953	67108897
88021907	8388641
88032368	33
88032456	2
88033975	8225
88069166	131076
88069597	131074
88071625	33
88078306	33
88086137	1048580
88089103	2
88093706	67108897
88095331	33
88120966	8388641
88123329	33
88132637	33
88176533	161
88177324	8388641
88190453	33
88190790	262146
88197162	4
88204302	2
88205593	33
88210105	2
88234365	33
88236094	33
88240808	33
88240999	161
88241506	4129
88264978	33
88264979	33
88279736	131076
88283496	33
88289295	65538
88301393	33554465
88301833	131074
88305705	97
88305978	33
88307361	33
88316955	2097185
88332693	65538
88341502	4
88358139	33
88361177	33
88369727	65538
88392300	33
88406570	67108897
88409165	33
88412339	16777249
88413677	33
88435542	17
88438982	2097185
88453933	33
88472456	33
88482761	4
88494120	4
88494899	33
88513608	4
88540324	262146
88552992	33
88559132	33
88581108	8388641
88610708	262146
88616795	65538
88619463	33554465
88643173	17
88643579	8225
88650530	2097185
88667504	131076
88671720	4129
88686573	33
88693151	2
88696724	33
88722973	8388641
88724332	33
88728507	33
88733579	33
88753594	97
88753985	33
88754763	8388641
88757791	16777249
88760522	2
88774734	33
88789641	4
88819587	17
88820235	97
88845345	4129
88851326	131074
88875132	33
88901771	33
88923963	33
88923964	16401
88928798	4
88935103	16781345
88940154	33
88942504	8388641
88958576	33
88975532	33
88979991	17
88989706	33
88996322	33
89015998	33
89019964	33
89040386	4
89041555	4
89055154	33
89086566	65538
89091579	17
89091772	33
89111398	545
89112729	65
89113320	16777249
89127526	4129
89132148	33
89181134	33
89181369	2
89185742	33
89189982	17
89190953	2
89194033	33
89194103	8225
89208725	4
89211486	33
89222931	33
89226534	2
89235196	33
89238128	67108897
89252153	33
89252157	33
89258225	33
89258906	4129
89272878	17
89310929	8225
89312388	33
89320376	131076
89326990	33
89333528	33
89355716	131074
89362180	2081
89386122	17
89397517	2
89399912	33
89405199	131076
89423971	33554465
89448140	131076
89462956	4
89463537	161
89474727	8225
89484053	33
89493368	33
89494469	17
89516305	8388641
89521713	33
89529919	33
89538537	33
89544521	8225
89547299	33
89558090	17
89563150	1048580
89567993	33
89571015	33
89609515	33
89621922	33
89628781	131076
89631139	17
89631140	17
89631141	17
89631142	17
89631143	17
89631144	17
89631145	17
89631146	17
89642993	8388641
89662401	33
89662736	33
89698120	33
89718302	33
89719143	4
89731911	33
89732524	2097185
89739383	2
89743495	33
89770167	33
89774530	33
89785779	33
89789152	4
89792713	4
89801755	2
89810518	33
89818984	33558561
89832901	17
89856523	8225
89870349	97
89882100	2
89883517	65538
89893715	33
89899996	2
89904598	17
89907227	8225
89907228	16401
89914395	4
89928517	33
89943723	17
89943724	17
89959682	17
89974904	4
89987208	17
89997728	2
90011152	524290
90019393	33
90020065	2097185
90020780	4129
90036274	16785441
90050480	97
90075978	4
90098780	8388641
90122655	33
90126061	8388641
90135989	131074
90140980	97
90147755	2097185
90156158	2
90161770	33
90162951	8388641
90173539	524290
90200789	131076
90207654	67108897
90219263	2
90238142	33
90239723	262146
90243945	33
90246973	262146
90247311	33
90263923	2
90303176	33
90307498	97
90307777	33
90311614	4129
90330453	2
90330454	2
90337190	33
90351981	524290
90357090	17
90361010	33
90361289	33
90365482	545
90374791	262146
90384300	2
90397998	33
90407382	33
90411554	33
90432163	33
90434657	1048580
90434926	131074
90440725	131076
90444325	161
90452877	4
90464188	33
90470931	2
90500169	65538
90502999	131074
90506641	2
90508760	4129
90512490	67108897
90519313	131074
90555947	97
90557975	4
90576781	2
90579153	97
90582719	17
90590303	8388641
90590304	8388641
90592429	262146
90616316	4129
90640901	33
90642597	2081
90654356	33
90660762	65
90669991	4
90673288	67108897
90673413	262146
90724272	33
90726340	8388641
90727556	33
90740329	4
90740330	4
90743290	33
90764875	33
90790253	33
90807199	33
90809975	8388641
90810762	33
90812044	2
90814668	2
90844184	129
90846359	131076
90873992	2
90876561	17
90884403	8225
90884404	16401
90885155	16777249
90887783	2
90908427	17
90925163	33
90928333	2
90934570	4
90951921	2
90953320	8225
90957527	97
90960358	37748769
90963488	17
90980792	33
91020571	33
91027843	524290
91034681	97
91070115	33
91078716	1048580
91107093	131074
91110378	33
91123920	33
91133740	33
91140491	67108897
91148083	2
91152256	17
91152257	17
91152258	17
91182675	16777249
91188343	4129
91231901	65538
91250514	33
91258852	33
91269402	4
91272072	97
91279700	8388641
91283212	33
91299846	33
91336701	67108897
91345518	33
91349449	33554465
91350799	33
91351370	131074
91392974	4
91405870	65538
91407982	131074
91420202	67108897
91420254	16777249
91422370	4
91438994	33
91449144	33
91449532	33
91468551	131074
91482773	33
91499077	8388641
91501248	2097185
91505214	33
91512835	33
91512836	16401
91554542	33
91559748	33
91580102	262146
91584698	16777249
91588074	33554465
91595718	262146
91596726	33
91597389	4
91607976	33
91623717	65538
91646304	4129
91650245	4
91662792	4129
91663373	33
91665064	65538
91668401	161
91677585	4
91691605	33
91697229	33554465
91711547	33
91712985	33
91718579	33
91731841	17
91740879	131074
91742238	4
91754175	33
91781589	4
91782219	129
91798373	33
91800273	33
91812341	33
91819979	2
91822647	4
91831066	131074
91842653	37748769
91862578	33
91869203	33
91895091	8388641
91903221	33
91907707	16777249
91932350	33
91939608	17
91946859	131074
91949988	8388641
91953000	33
91969909	131074
91985515	65538
91989718	4
91996584	17
91998119	97
91998120	97
91998121	97
92001300	131074
92015800	8388641
92035412	131074
92039899	33
92053608	33
92065772	33
92080692	1048580
92084010	33
92092092	131076
92099232	131076
92125819	17
92142169	33
92170894	33
92176681	17
92182447	65538
92200612	545
92204263	33
92219931	4
92223430	524290
92223641	131074
92246806	33
92266279	131076
92300891	4129
92327802	33
92345028	2
92346415	262146
92353449	2
92361635	8225
92362073	67108897
92365601	2
92373006	33
92377303	33554465
92379223	4
92391084	17
92394653	131076
92408984	131076
92409659	17
92411493	33
92418590	33
92421852	17
92435533	33
92450185	4
92481084	524290
92510265	33
92512625	1048580
92518817	33
92534075	131076
92536468	16777249
92559258	16777249
92562411	131074
92572371	33
92595545	33
92595643	4
92597893	33
92609670	33
92661479	8388641
92667214	17
92676637	33
92693205	33
92719314	33554465
92720564	33
92723496	33
92729410	33
92731455	17
92736188	33
92746535	16781345
92755808	33
92767273	16777249
92773018	131076
92781606	67108897
92784374	2097185
92807548	33
92821268	33
92826944	33
92841002	33
92854392	4
92868896	33
92870717	16777249
92881099	131074
92887027	33
92890308	4
92892239	97
92901944	33
92918648	8388641
92919429	4129
92924317	131076
92932860	4129
92933195	4129
92944626	17
92958307	4
92964816	4129
92970404	2097185
92998610	33
93013676	33
93014827	4
93016201	131076
93020401	33
93023479	33
93031067	524290
93084621	67108897
93085839	33
93087299	131074
93104632	2
93104633	16401
93107608	33
93108297	17
93108433	65538
93108839	8388641
93124273	16777249
93130021	33
93130022	16401
93138457	4
93149655	16777249
93151201	33
93157004	8225
93169863	33
93187568	33
93191801	131076
93211810	4
93211836	33
93217231	4
93220472	33
93221206	17
93224848	2
93224849	16401
93236220	65538
93238626	131074
93260132	65538
93294869	33
93298460	33
93302695	33
93332803	33
93343894	17
93346024	17
93353691	8225
93356623	65538
93368494	16777249
93369354	4129
93377803	262146
93379652	97
93382620	4
93394164	262146
93396832	1048580
93431518	65538
93431862	33
93437091	2
93445074	33
93449450	33
93451636	33
93469007	65538
93483212	8225
93503294	67108897
93504463	4
93506862	33
93507434	33
93542102	33
93543806	33
93553943	17
93554166	2
93568288	8388641
93581434	33
93599951	4
93600443	65538
93655221	4
93657021	97
93662626	16777233
93665266	4129
93671934	131074
93684009	131074
93709215	33
93713837	8388641
93715853	33
93717133	33
93724592	33
93730230	8388641
93730409	2097185
93738004	33
93747864	4
93749093	33
93751476	33
93754402	131074
93775296	4
93788854	17
93816465	33
93830681	33
93850652	33
93854893	8388641
93877990	97
93882364	33
93889755	33
93892436	16777249
93895605	4
93900406	33
93912845	4
93912846	16401
93920420	33
93920745	2097185
93927067	33
93946239	2
93966624	33
93969023	33
93983867	4
94004268	33
94016752	2
94022093	17
94042337	17
94046012	4129
94068856	65538
94073244	33
94079037	33
94081496	33
94092230	33
94096018	33
94096616	33
94119480	8388641
94119974	17
94136469	33
94142993	2097185
94145021	33
94145683	65538
94156050	4
94160895	33
94163677	131074
94183877	33
94192409	4
94203886	33
94207108	67108897
94212438	131076
94215860	545
94220427	2
94224458	65538
94230224	2097185
94243005	524290
94253609	131076
94253655	8225
94256039	131076
94259633	67108897
94283662	33
94303232	262146
94331452	4129
94344242	33
94350039	4129
94365540	33
94374859	131076
94377247	130
94380860	8388641
94381039	33
94388754	33554465
94412545	17
94415058	16777249
94418111	33
94425169	131074
94431029	4
94432298	131076
94446564	4
94454495	33
94463200	131076
94484482	4
94515289	8225
94535485	33
94538053	33
94553671	131076
94561645	4
94566432	65
94568601	33
94573223	33
94585852	524290
94599451	131074
94620082	33
94622638	33
94626050	4
94626871	67108897
94634433	4
94656263	33554465
94662235	1048580
94664694	33
94666032	130
94667532	33
94675535	17
94677445	12321
94681654	2
94689206	33554465
94689635	33
94693857	4129
94703021	33
94703022	16401
94716515	2
94739788	131076
94766498	33
94770493	65538
94772232	131074
94773007	33
94784213	16777249
94793422	262146
94801854	33
94804055	131076
94807487	262146
94820406	2
94845226	4129
94853057	33
94861297	4
94878265	33
94886282	2
94905343	65
94919024	33
94933468	131076
94937430	131076
94940436	2
94944637	2081
94950218	262146
94973028	33
94973029	16401
94977269	97
94977270	97
94982447	33
94997874	161
95004025	33
95026693	2
95027497	33
95040215	8225
95051344	2
95081386	4
95083785	4
95084054	131076
95090813	33
95096437	4
95113856	8388641
95132338	131076
95144193	65
95166228	2081
95169481	8388641
95174353	33
95178994	33
95192919	33
95194279	2
95204084	33
95214051	2
95218695	2097185
95220856	131074
95231062	33
95238394	2
95239444	8388641
95245544	33
95254840	4
95265975	17
95281259	2
95286165	65538
95288024	17
95291684	33554465
95308449	2
95326659	2
95352218	131076
95360850	33
95362816	33
95372220	67108897
95376428	524290
95395761	33
95401059	16777249
95403418	33554465
95440946	33
95442074	8388641
95443805	4129
95448692	4
95451366	4
95453143	8225
95457011	33
95463814	97
95466842	33
95472621	4
95474755	8388641
95486586	97
95492061	33
95493471	67108897
95500396	33
95503687	33
95504778	33
95507060	65538
95511642	17
95515058	67108897
95515060	262146
95519486	33
95526884	8225
95561280	131074
95568112	16777249
95600067	33
95612049	65538
95614612	33
95621257	4129
95637655	33554465
95638658	262146
95642274	2
95658967	524290
95676943	4
95685352	25165857
95697223	65538
95701283	33
95714077	131074
95727991	33
95735217	33
95744531	33
95750695	262146
95772051	33
95784434	262146
95788410	17
95789089	33
95793022	97
95816395	33
95825679	161
95833645	33
95841282	33
95888876	2081
95905259	33
95920682	4
95923441	33
95929069	33
95943058	33
95952802	65
95956346	33
95992081	8388641
95993388	33
96005454	17
96008713	4
96012004	131076
96015976	131076
96029574	8225
96051150	33
96055137	33554465
96073342	4
96099959	4129
96100333	131076
96142517	2
96146814	33
96148285	4
96150936	67108897
96157835	8388641
96162588	131074
96163807	33
96182448	4129
96214561	33
96216229	1048580
96218085	4
96220350	97
96223501	16777249
96227613	16777249
96235275	33
96287685	33
96300057	1057
96316857	131074
96331676	4
96334243	4161
96345188	33
96355986	4
96363153	2
96380700	67108897
96381979	8388641
96383838	2
96384007	2097185
96385345	33
96404912	1048580
96420087	130
96427353	33
96428622	33
96434581	65538
96457619	131076
96458440	262146
96462121	131074
96470883	33
96471335	8388641
96474800	4
96501677	33
96553688	33
96561011	33554465
96565487	33
96570609	33
96592102	8388641
96594609	33
96598015	2
96606246	33
96622984	33
96631852	131074
96643568	17
96653775	33
96677818	65538
96682430	33
96693371	33
96699830	4
96700602	4
96704018	33
96704974	2
96708940	16777249
96729612	2
96733134	16777249
96746083	33
96765646	2
96782886	4129
96789758	33
96802306	16777233
96851799	17
96857854	4
96864105	8388641
96864811	65538
96872283	2081
96875080	4
96890582	33
96907086	2
96914272	33558561
96915510	161
96930127	33
96938777	33
96938986	33
96945958	4129
96947648	2
96965364	2
96967123	17
96981563	17
97000273	33
97001138	4
97007933	8225
97017120	33
97021916	4129
97023549	17
97024987	16777233
97036149	33
97064649	33
97077563	131076
97093037	33
97120394	65538
97127906	17
97151365	131076
97165977	97
97168905	4
97169186	2
97170107	8388641
97173708	4
97204936	8193
97211663	130
97219708	33
97232518	131076
97234686	4
97240270	17
97268402	4129
97273514	67108897
97300502	97
97316367	33
97317530	33
97342942	131074
97360116	17
97362768	262146
97383507	67108897
97385276	33
97396380	33
97403510	8388641
97433739	2
97439308	2
97439806	4129
97452817	33
97452818	16401
97466438	16777249
97466712	33
97489701	8225
97518132	2097185
97520532	67108897
97520701	2
97526666	33
97567736	33
97570038	2
97574404	33
97584500	33
97584719	8388641
97588916	16777249
97590747	17
97590748	17
97612389	17
97616504	262146
97617181	262146
97623219	33
97631303	33
97637162	33
97642679	161
97648103	2
97651498	33
97661969	67108897
97677329	67108897
97687912	262146
97688360	33
97697447	4
97697678	33
97705809	4
97729135	131074
97738431	4
97750534	4129
97783659	33
97792247	8225
97795930	4
97803170	131076
97806240	4
97809599	2
97811903	33
97836203	8225
97843505	17
97854941	33
97885363	33
97896503	33
97904474	33
97922283	131076
97923414	17
97926515	2
97940434	33
97947705	33
97949165	33
97970833	4
97973387	17
97973962	67108897
97997309	65538
98012938	8225
98022050	33
98024118	33
98045062	65538
98049038	33
98049915	33
98069388	1048580
98075147	17
98076754	131076
98093548	33
98095162	67108897
98126725	33
98139712	131076
98143165	262146
98147766	33
98153934	131074
98154550	33
98159737	4129
98162021	33
98162242	33
98169343	33
98225108	33
98229575	33
98239899	4
98252586	262146
98259197	2
98263709	2097185
98266377	33
98273947	131076
98280324	33
98287529	161
98299011	4
98301564	16777249
